"species","decimalLatitude","decimalLongitude","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_19","wc2.1_2.5m_elev"
"Diaphorina citri",38.8958333333333,-92.9791666666667,12.4313335418701,12.0419998168945,31.7040004730225,-0.429333448410034,995,33.9511756896973,128,221
"Diaphorina citri",17.5208333333333,102.6875,26.4071674346924,10.578332901001,35.2560005187988,22.8339996337891,1336,88.8582305908203,19,191
"Diaphorina citri",25.9375,74.6875,25.7838325500488,13.9883327484131,41.007999420166,24.7239990234375,439,151.569412231445,7,399
"Diaphorina citri",36.7708333333333,-102.229166666667,12.6528329849243,16.6703338623047,33.8800010681152,1.49266684055328,441,61.3094291687012,32,1194
"Diaphorina citri",55.3125,55.6875,3.19400000572205,8.72466659545898,24.3360004425049,-4.13066673278809,536,30.433349609375,109,178
"Diaphorina citri",38.7291666666667,-89.1041666666667,12.4025001525879,11.6596670150757,31.2999992370605,-0.329333394765854,1020,20.9243583679199,196,151
"Diaphorina citri",25.1041666666667,-9.8125,25.1110000610352,14.7019996643066,42.6679992675781,26.9546661376953,20,80.4815063476562,4,286
"Diaphorina citri",-18.6458333333333,-57.2708333333333,26.0221672058105,10.4816665649414,33.5319976806641,22.8700008392334,1121,63.5151290893555,77,91
"Diaphorina citri",47.2291666666667,81.3958333333333,3.79733324050903,13.3406667709351,27.3239994049072,-10.7973337173462,311,28.3584938049316,65,824
"Diaphorina citri",-16.3125,-60.3125,25.6405010223389,11.5249996185303,33.484001159668,23.3013343811035,1371,65.0692138671875,123,313
"Diaphorina citri",4.5625,13.6458333333333,23.900333404541,10.5699996948242,31.1000003814697,23.8326663970947,1502,64.2731018066406,499,653
"Diaphorina citri",41.7708333333333,-0.4375,14.1721668243408,10.8970003128052,31.5319995880127,7.47533321380615,448,29.3317909240723,88,486
"Diaphorina citri",24.8541666666667,-4.52083333333334,28.0324993133545,15.921667098999,47.3040008544922,19.9400005340576,8,53.2575225830078,0,241
"Diaphorina citri",60.7291666666667,27.9791666666667,4.17166662216187,7.17799997329712,21.5520000457764,3.30599999427795,669,29.7633323669434,145,38
"Diaphorina citri",-18.1875,34.7708333333333,25.6175003051758,13.4443330764771,35.5439987182617,23.03466796875,932,92.8738861083984,48,66
"Diaphorina citri",23.3541666666667,-13.8541666666667,23.4728336334229,13.1883335113525,36.9519996643066,23.9479999542236,43,102.529975891113,9,330
"Diaphorina citri",22.0625,48.8958333333333,28.4759998321533,12.5560007095337,42.9000015258789,35.8339996337891,66,118.897575378418,19,245
"Diaphorina citri",-15.1041666666667,-41.4375,21.0645008087158,10.8703336715698,28.0400009155273,18.7259998321533,764,91.2248001098633,20,784
"Diaphorina citri",42.6041666666667,-82.6041666666667,8.78116703033447,8.87766647338867,27.1040000915527,-2.63800001144409,828,16.837100982666,167,175
"Diaphorina citri",33.0208333333333,-79.5625,18.0633926391602,11.3017854690552,31.9500007629395,14.5571432113647,1315,30.9975852966309,274,2
"Diaphorina citri",45.8958333333333,-98.0208333333333,6.04916667938232,12.908332824707,29.1879997253418,-10.1446666717529,494,60.9917068481445,36,395
"Diaphorina citri",7.22916666666667,13.3541666666667,22.2266674041748,12.2220001220703,31.1840000152588,21.9226665496826,1527,89.0424194335938,818,1044
"Diaphorina citri",31.6875,108.354166666667,11.498833656311,7.42966651916504,26.0359992980957,1.81466662883759,1180,64.3785095214844,59,1483
"Diaphorina citri",-9.0625,14.4791666666667,24.1544990539551,8.15166664123535,30.0879993438721,21.8426666259766,858,102.990837097168,12,336
"Diaphorina citri",20.0625,-99.0625,14.9125003814697,15.8369998931885,26.0839996337891,12.3339996337891,531,74.8190994262695,30,2404
"Diaphorina citri",40.9375,-95.3541666666667,10.2778329849243,12.4709997177124,30.4519996643066,-3.86333346366882,859,51.4608917236328,71,327
"Diaphorina citri",16.1041666666667,101.104166666667,27.5153331756592,11.2426662445068,36.7000007629395,25.2666664123535,1211,83.6706924438477,25,95
"Diaphorina citri",60.3125,22.4375,5.24333333969116,7.49333333969116,21.1119995117188,3.66866660118103,677,28.9389057159424,153,18
"Diaphorina citri",17.4375,37.8125,24.513500213623,11.6776666641235,35.2400016784668,22.0126667022705,212,86.9032821655273,26,1038
"Diaphorina citri",20.8541666666667,39.6041666666667,30.0368328094482,12.9010000228882,41.7239990234375,34.4720001220703,93,94.509765625,42,38
"Diaphorina citri",17.3125,-12.9791666666667,30.2041664123535,14.4449996948242,42.8479995727539,24.4973335266113,164,140.344772338867,1,103
"Diaphorina citri",-1.10416666666666,115.604166666667,27.1523323059082,8.60133361816406,32.0960006713867,27.1006660461426,2713,31.9183673858643,857,125
"Diaphorina citri",27.6458333333333,55.3125,22.7083339691162,10.6433334350586,36.3800010681152,24.1273326873779,296,81.3756484985352,153,873
"Diaphorina citri",27.1875,-100.270833333333,22.7239990234375,14.025333404541,37.6720008850098,15.934666633606,443,58.2227935791016,55,226
"Diaphorina citri",7.6875,5.6875,24.1564998626709,8.95366668701172,31.3959999084473,24.3566665649414,1304,71.0952072143555,562,495
"Diaphorina citri",34.7291666666667,-87.6041666666667,15.7236661911011,12.8993330001831,32.4599990844727,21.4266662597656,1429,18.0727500915527,387,161
"Diaphorina citri",38.8958333333333,-80.9791666666667,11.470666885376,13.3946666717529,29.3719997406006,0.588666558265686,1164,13.4107904434204,256,321
"Diaphorina citri",52.4375,75.5208333333333,3.04150009155273,10.7403335571289,28.3239994049072,-6.3439998626709,291,48.1543960571289,44,97
"Diaphorina citri",-8.39583333333333,-41.6875,26.5364990234375,13.9023332595825,35.3159980773926,25.0359992980957,599,97.9510345458984,5,387
"Diaphorina citri",23.8958333333333,45.8541666666667,26.869499206543,14.3889999389648,43.6240005493164,35.4473342895508,119,114.175796508789,30,652
"Diaphorina citri",28.0208333333333,-4.97916666666669,25.1378326416016,14.7736663818359,45.2480010986328,28.8593330383301,21,58.2747192382812,6,433
"Diaphorina citri",13.9791666666667,13.0625,28.4561672210693,15.7156677246094,41.6920013427734,24.7353324890137,199,171.740509033203,0,290
"Diaphorina citri",30.9375,33.1458333333333,20.7133331298828,11.9206666946411,33.6199989318848,26.8540000915527,95,93.3984527587891,57,49
"Diaphorina citri",-17.1458333333333,35.3125,25.5026664733887,12.5140008926392,34.984001159668,23.1380004882812,811,94.0216827392578,40,37
"Diaphorina citri",2.39583333333334,-76.0208333333333,14.4591665267944,9.66366672515869,19.6599998474121,14.5346670150757,1829,23.8061599731445,453,2378
"Diaphorina citri",-4.22916666666666,140.1875,22.8216667175293,8.73133277893066,27.7159996032715,22.6633338928223,2779,18.3419437408447,616,956
"Diaphorina citri",33.1875,38.1041666666667,17.8404998779297,13.7683334350586,35.6159973144531,26.9413318634033,82,71.1472854614258,35,692
"Diaphorina citri",37.5625,-103.6875,11.8443336486816,17.1539993286133,33.3120002746582,0.951999962329865,337,58.2308883666992,28,1491
"Diaphorina citri",36.5625,-76.5625,15.1666669845581,11.3339996337891,31.0400009155273,11.192666053772,1244,17.6561737060547,290,21
"Diaphorina citri",-6.1875,-45.8958333333333,24.9079990386963,12.42799949646,33.4080009460449,24.5313339233398,1225,79.1099319458008,79,372
"Diaphorina citri",54.7708333333333,51.6458333333333,3.90899991989136,9.33333301544189,25.568000793457,-4.99333333969116,533,28.3135814666748,105,107
"Diaphorina citri",41.7708333333333,-3.89583333333334,11.6968336105347,11.9943332672119,29.4120006561279,20.0279998779297,388,29.9818134307861,109,847
"Diaphorina citri",56.0208333333333,52.3958333333333,3.3273332118988,8.89400005340576,24.8039989471436,-4.09600019454956,531,33.3178367614746,97,95
"Diaphorina citri",13.8541666666667,8.89583333333331,27.6078338623047,13.595666885376,39.7120018005371,23.1686668395996,346,159.566864013672,0,465
"Diaphorina citri",12.8125,16.2708333333333,29.0699996948242,15.6273326873779,41.6199989318848,27.2199993133545,379,146.26139831543,0,290
"Diaphorina citri",28.3958333333333,117.229166666667,18.5091667175293,8.54566669464111,34.0880012512207,14.434666633606,1788,61.6408615112305,247,63
"Diaphorina citri",14.4791666666667,-3.0625,27.8021659851074,15.2876672744751,40.6199989318848,24.240665435791,456,135.772033691406,1,285
"Diaphorina citri",20.3541666666667,-87.4791666666667,25.6351661682129,11.1123332977295,32.9040031433105,24.6786670684814,1221,51.353343963623,194,10
"Diaphorina citri",25.2291666666667,110.520833333333,18.6236667633057,7.2586669921875,31.6399993896484,11.0426664352417,1739,63.9189414978027,190,259
"Diaphorina citri",18.0625,28.9375,25.9583339691162,16.7273330688477,39.931999206543,19.8273334503174,35,180.031143188477,0,409
"Diaphorina citri",47.0208333333333,22.5625,9.19200038909912,9.62666702270508,25.1159992218018,1.03733336925507,657,30.9088954925537,128,338
"Diaphorina citri",50.8958333333333,67.3541666666667,2.83550024032593,12.0370006561279,28.6720008850098,-14.1633329391479,262,24.2648963928223,56,275
"Diaphorina citri",47.8541666666667,1.14583333333331,10.941333770752,8.88333320617676,24.9479999542236,7.07600021362305,664,14.5466318130493,172,109
"Diaphorina citri",20.2708333333333,19.2291666666667,25.6178340911865,16.5550003051758,40.4959983825684,19.2719993591309,10,80.0075149536133,0,674
"Diaphorina citri",-20.2291666666667,-63.6875,22.3526668548584,12.0906667709351,31.6399993896484,19.9459991455078,710,80.2486572265625,44,999
"Diaphorina citri",30.7708333333333,41.8958333333333,22.962833404541,15.3956670761108,43.3559989929199,33.4773330688477,75,79.3716506958008,37,424
"Diaphorina citri",19.7291666666667,81.4375,24.8461666107178,11.9336671829224,38.8720016479492,19.6520004272461,1406,123.228660583496,24,608
"Diaphorina citri",26.8958333333333,-2.8125,26.308500289917,15.3610000610352,46.5,30.5433330535889,10,51.1329193115234,2,378
"Diaphorina citri",26.5625,0.0625,27.0808334350586,14.5603332519531,46.1319999694824,31.3959999084473,7,62.9182052612305,1,177
"Diaphorina citri",12.3541666666667,8.10416666666666,25.9731674194336,13.0816669464111,37.7959976196289,22.4939994812012,718,139.13639831543,0,556
"Diaphorina citri",19.3125,-69.3125,24.2892360687256,9.1784725189209,30.1916675567627,22.9194450378418,2114,27.6819972991943,427,274
"Diaphorina citri",52.3125,60.2708333333333,2.62266683578491,11.0059995651245,25.9640007019043,-12.8206663131714,355,38.3465538024902,63,359
"Diaphorina citri",13.3125,8.52083333333331,26.9818344116211,14.1009998321533,38.9599990844727,22.7639999389648,433,153.806579589844,0,466
"Diaphorina citri",45.3958333333333,-99.8125,6.08300018310547,13.2180004119873,29.0880012512207,-9.38799953460693,448,65.2916564941406,29,596
"Diaphorina citri",27.9791666666667,105.395833333333,15.5926666259766,7.06733369827271,29.1359996795654,6.31733322143555,1039,69.7312088012695,54,905
"Diaphorina citri",-4.14583333333333,23.1875,24.5611667633057,10.0043334960938,30.4119987487793,24.1399993896484,1602,45.8512573242188,271,467
"Diaphorina citri",16.5625,12.4791666666667,26.7250003814697,15.0113325119019,40.2280006408691,21.461332321167,55,163.343124389648,0,426
"Diaphorina citri",20.1875,8.52083333333331,25.4546661376953,13.4939994812012,39.1959991455078,17.8573341369629,36,91.0793838500977,1,942
"Diaphorina citri",48.1875,75.1041666666667,2.11816668510437,13.4270000457764,28.0480003356934,-14.7726669311523,227,34.0170669555664,39,757
"Diaphorina citri",-15.0625,-43.3541666666667,24.195333480835,12.1013326644897,32.1119995117188,22.232666015625,784,95.5535736083984,5,471
"Diaphorina citri",-1.47916666666666,133.6875,20.3026657104492,8.01466655731201,24.7600002288818,20.458667755127,3100,19.0299243927002,673,1245
"Diaphorina citri",-11.4791666666667,-43.4791666666667,24.9736671447754,13.9913339614868,33.8240013122559,23.6153335571289,793,90.2536926269531,3,448
"Diaphorina citri",10.4791666666667,-1.27083333333334,28.5224990844727,12.2463331222534,38.9360008239746,28.261999130249,1000,98.59912109375,594,175
"Diaphorina citri",9.14583333333334,4.52083333333331,26.5521659851074,11.201000213623,36.3400001525879,26.7959995269775,1112,85.4593811035156,560,253
"Diaphorina citri",30.3125,113.0625,16.7775001525879,7.8183331489563,31.7999992370605,5.55666637420654,1134,50.8287467956543,109,28
"Diaphorina citri",52.5208333333333,69.1041666666667,1.15016663074493,11.7256669998169,25.5440006256104,-14.4273338317871,319,48.4045829772949,49,431
"Diaphorina citri",26.6458333333333,33.6875,22.9340000152588,12.8986663818359,36.5919990539551,29.8559989929199,7,32.5218086242676,2,536
"Diaphorina citri",-6.3125,142.0625,26.5423336029053,8.81533336639404,32.2080001831055,25.5053329467773,4092,30.8861331939697,714,84
"Diaphorina citri",26.8125,80.1041666666666,25.5284996032715,13.201000213623,41.1759986877441,24.2953338623047,912,136.167282104492,42,129
"Diaphorina citri",16.3541666666667,43.9375,19.851167678833,12.2030000686646,30.1639995574951,19.3239994049072,194,81.5470962524414,23,2220
"Diaphorina citri",-2.27083333333333,116.354166666667,27.3213768005371,7.84130430221558,31.8956508636475,27.4572448730469,2791,34.6612510681152,869,13
"Diaphorina citri",23.4791666666667,23.0208333333333,23.1604995727539,14.6576671600342,38.2039985656738,28.0279998779297,2,33.3642387390137,1,509
"Diaphorina citri",-36.6875,-64.5208333333333,15.6455001831055,14.5869998931885,31.931999206543,8.27733325958252,643,48.8321418762207,61,243
"Diaphorina citri",48.4791666666667,-0.645833333333343,10.9058332443237,8.20433330535889,23.1319999694824,17.1386661529541,779,19.9953632354736,229,141
"Diaphorina citri",24.0208333333333,-109.9375,23.5116233825684,15.3986845016479,36.8473701477051,24.2035083770752,191,134.1484375,28,19
"Diaphorina citri",31.4791666666667,-90.0208333333333,18.3913326263428,13.3479995727539,33.4799995422363,23.3066673278809,1570,18.6667995452881,447,66
"Diaphorina citri",16.4791666666667,98.5625,23.4029998779297,10.6126661300659,32.8320007324219,21.0779991149902,1907,93.7129592895508,45,776
"Diaphorina citri",-28.4375,-53.3125,18.5141658782959,11.3776664733887,29.011999130249,14.0726661682129,1737,10.4304780960083,408,476
"Diaphorina citri",27.9375,-98.8958333333333,22.1278343200684,13.7030000686646,36.9680023193359,14.9879999160767,564,49.1162414550781,79,112
"Diaphorina citri",22.7291666666667,82.0625,24.6218338012695,11.8109998703003,39.6160011291504,18.5006675720215,1264,131.598724365234,28,599
"Diaphorina citri",24.1041666666667,88.4791666666666,25.853666305542,10.9839992523193,36.7439994812012,19.1253337860107,1447,101.331581115723,30,20
"Diaphorina citri",24.2291666666667,71.2291666666667,27.6564998626709,13.8616666793823,41.576000213623,20.8940010070801,433,156.503616333008,3,6
"Diaphorina citri",35.0625,-93.3958333333333,15.9221668243408,13.5643339157104,34.0040016174316,5.19266700744629,1216,22.3159999847412,251,109
"Diaphorina citri",8.77083333333334,22.1875,25.8191661834717,14.3376665115356,37.3839988708496,25.25,992,98.1672897338867,6,579
"Diaphorina citri",-0.229166666666657,115.145833333333,27.2846660614014,8.73466682434082,32.1319999694824,27.2199993133545,3462,24.0620250701904,982,107
"Diaphorina citri",-35.3541666666667,-63.9791666666667,16.3858337402344,13.9890003204346,31.6280002593994,9.09200000762939,836,55.4185523986816,68,148
"Diaphorina citri",33.1875,74.7291666666667,18.5238342285156,11.7723331451416,33.7360000610352,14.5493335723877,1108,77.2217330932617,199,1007
"Diaphorina citri",11.3125,13.7708333333333,27.4386672973633,14.1813325881958,39.6800003051758,24.3486671447754,677,130.90869140625,0,338
"Diaphorina citri",52.5208333333333,52.6875,4.75050020217896,10.3629999160767,27.8159999847412,-3.52733325958252,430,25.8556442260742,94,106
"Diaphorina citri",14.8541666666667,-14.9375,28.1730003356934,14.1419992446899,39.1159973144531,28.568000793457,493,143.319229125977,2,53
"Diaphorina citri",-30.3541666666667,-53.0208333333333,19.4479999542236,9.8973331451416,29.9640007019043,16.757999420166,1468,8.42855739593506,370,120
"Diaphorina citri",12.3125,32.5625,28.0959987640381,15.7839994430542,40.6399993896484,26.3513336181641,395,128.323806762695,0,391
"Diaphorina citri",13.0208333333333,-15.2291666666667,26.8653335571289,13.4113330841064,38.1119995117188,26.4026660919189,925,139.436233520508,6,35
"Diaphorina citri",27.2291666666667,90.3541666666666,5.15716648101807,9.23699951171875,14.8400001525879,-0.36066660284996,1146,90.9209976196289,32,3696
"Diaphorina citri",38.4375,-94.8958333333333,12.8675003051758,12.2923336029053,32.2400016784668,0.0879999771714211,1001,43.2558517456055,105,286
"Diaphorina citri",31.7708333333333,13.3125,18.7641658782959,11.9716663360596,34.0839996337891,27.0993328094482,166,64.396110534668,67,643
"Diaphorina citri",32.4791666666667,-90.9791666666667,18.0228328704834,12.1023330688477,33.3079986572266,23.4686660766602,1424,22.8195991516113,424,31
"Diaphorina citri",-22.7708333333333,-49.6458333333333,20.9384994506836,12.6016664505005,29.8600006103516,17.5539989471436,1370,55.1616668701172,172,498
"Diaphorina citri",23.3541666666667,78.7291666666666,25.4711666107178,12.8263330459595,41.9080009460449,30.441333770752,1253,146.875228881836,35,520
"Diaphorina citri",24.7708333333333,-5.22916666666669,28.2670001983643,16.1586666107178,47.6679992675781,20.3460006713867,8,53.2575225830078,0,229
"Diaphorina citri",33.4791666666667,115.020833333333,14.9503335952759,10.1533336639404,31.7240009307861,2.75133323669434,802,77.2945709228516,50,42
"Diaphorina citri",15.3541666666667,14.2291666666667,27.7028331756592,14.7923336029053,40.5719985961914,23.3139991760254,122,166.043441772461,0,350
"Diaphorina citri",-7.22916666666666,19.9791666666667,23.6205005645752,12.1309995651245,31.0920009613037,23.1919994354248,1508,65.0253219604492,54,742
"Diaphorina citri",29.8958333333333,65.6458333333333,22.6536674499512,16.5993328094482,42.984001159668,27.6439990997314,123,110.186050415039,80,977
"Diaphorina citri",11.6875,51.2708333333333,25.6847229003906,8.06388854980469,32.6333351135254,27.5888900756836,46,130.505447387695,15,82
"Diaphorina citri",-1.14583333333333,31.6041666666667,20.8446674346924,9.9593334197998,26.3159999847412,20.2479991912842,1411,58.3987083435059,108,1148
"Diaphorina citri",51.7291666666667,80.8958333333333,2.56083345413208,11.2856664657593,26.7800006866455,-13.0413331985474,345,43.5237770080566,60,252
"Diaphorina citri",25.8541666666667,-80.3125,24.5375003814697,8.59700012207031,32.068000793457,20.406665802002,1526,51.4769973754883,183,9
"Diaphorina citri",28.6458333333333,42.7291666666667,22.9551658630371,15.4883337020874,42.4799995422363,33.1886672973633,132,84.1625442504883,47,663
"Diaphorina citri",27.7291666666667,33.3541666666667,23.2953338623047,11.5939998626709,35.9039993286133,16.7973327636719,4,48.8504219055176,2,202
"Diaphorina citri",15.7708333333333,30.1458333333333,27.5074996948242,16.1083335876465,40.068000793457,23.0113334655762,115,181.011459350586,0,472
"Diaphorina citri",-11.4791666666667,-59.7708333333333,24.2310009002686,12.4186668395996,32.4799995422363,23.4640007019043,1907,77.3969650268555,81,359
"Diaphorina citri",9.72916666666667,32.2291666666667,28.2426662445068,13.2919988632202,38.5879974365234,28.1140003204346,856,107.720176696777,541,396
"Diaphorina citri",35.0208333333333,52.5625,19.0076675415039,12.1086664199829,39.3199996948242,31.3793334960938,207,64.5436630249023,89,800
"Diaphorina citri",15.3958333333333,-11.2291666666667,29.4974994659424,13.643666267395,42.8759994506836,27.3426666259766,401,140.609771728516,2,180
"Diaphorina citri",8.10416666666667,19.1875,25.8446674346924,13.220666885376,36.0200004577637,24.9619998931885,1117,98.9004287719727,8,403
"Diaphorina citri",-8.6875,21.1041666666667,23.5935001373291,12.9409999847412,31.4079990386963,23.0139999389648,1400,76.5810546875,28,840
"Diaphorina citri",28.8541666666667,-82.5625,21.3460006713867,12.8699998855591,33.2000007629395,18.8759994506836,1363,47.2101516723633,249,11
"Diaphorina citri",43.1041666666667,-98.5625,9.48516654968262,13.1736669540405,31.3680000305176,-4.61466646194458,578,58.684757232666,40,435
"Diaphorina citri",14.6458333333333,77.6875,28.1181659698486,11.1943340301514,39.2760009765625,27.4860000610352,524,92.2803573608398,34,374
"Diaphorina citri",21.8125,84.0625,26.8764991760254,11.9283323287964,41.7119979858398,21.0219993591309,1527,130.041397094727,23,214
"Diaphorina citri",4.77083333333334,29.5208333333333,24.4526672363281,12.6533336639404,33.7639999389648,24.9640007019043,1420,65.5438919067383,575,782
"Diaphorina citri",30.8958333333333,-102.354166666667,18.7813339233398,15.326000213623,35.2680015563965,11.0579996109009,374,64.8844909667969,39,784
"Diaphorina citri",-12.9375,37.1458333333333,24.7854995727539,11.3003330230713,33.7719993591309,21.9853343963623,1129,113.36344909668,7,485
"Diaphorina citri",-13.6041666666667,135.604166666667,26.9044990539551,11.4809999465942,36.2080001831055,23.8966674804688,1066,107.375480651855,13,64
"Diaphorina citri",-19.7708333333333,-44.6041666666667,20.7134990692139,13.2803335189819,28.8040008544922,17.9340000152588,1442,87.9155044555664,61,831
"Diaphorina citri",-16.2708333333333,142.4375,27.1011657714844,12.7436666488647,36.6479988098145,23.4386672973633,1057,118.419815063477,8,53
"Diaphorina citri",18.2291666666667,38.2291666666667,29.5444450378418,8.40138912200928,41.5583343505859,30.3847217559814,146,108.033355712891,76,2
"Diaphorina citri",-33.6875,-57.1875,17.1351661682129,11.9130001068115,31.0880012512207,11.2373332977295,1230,14.3928632736206,263,110
"Diaphorina citri",50.3541666666667,70.6458333333333,3.04199981689453,12.0186672210693,28.8839988708496,-13.423999786377,261,31.2577171325684,50,369
"Diaphorina citri",21.1458333333333,-7.39583333333334,28.2124996185303,15.1736669540405,43.8959999084473,28.7940006256104,23,101.769134521484,1,352
"Diaphorina citri",-2.0625,9.72916666666666,25.2923336029053,6.42733335494995,30.7759990692139,23.0753326416016,1797,75.2741394042969,21,65
"Diaphorina citri",33.8958333333333,116.395833333333,14.9626665115356,10.2073335647583,31.7000007629395,2.42866659164429,734,88.4142227172852,50,33
"Diaphorina citri",-18.2708333333333,-58.6041666666667,25.5270004272461,11.2893323898315,33.2719993591309,22.8026676177979,1128,58.9490776062012,124,360
"Diaphorina citri",34.4791666666667,6.02083333333331,22.3369998931885,12.1126661300659,40.7319984436035,32.6966667175293,102,40.5204124450684,27,-11
"Diaphorina citri",7.3125,30.1041666666667,27.7180004119873,13.3646659851074,37.9280014038086,27.5446662902832,898,91.4816741943359,482,409
"Diaphorina citri",30.6458333333333,47.1458333333333,24.2598342895508,15.3863334655762,44,34.431999206543,99,97.1470336914062,58,20
"Diaphorina citri",-9.5625,147.9375,22.2081661224365,9.02633380889893,28.3999996185303,20.9373340606689,2512,29.1766586303711,390,874
"Diaphorina citri",27.4791666666667,99.3541666666666,10.1123332977295,9.59133338928223,20.7759990692139,4.1026668548584,884,61.4145050048828,80,2655
"Diaphorina citri",17.8541666666667,73.3125,26.515832901001,8.3516674041748,33.9560012817383,25.457332611084,4106,155.159255981445,8,133
"Diaphorina citri",-6.72916666666666,145.3125,20.0286674499512,10.779333114624,26.1000003814697,19.2199993133545,2402,30.463794708252,344,1393
"Diaphorina citri",24.1875,-3.14583333333334,27.8099994659424,14.8773336410522,45.8240013122559,19.6026668548584,8,59.0839157104492,0,289
"Diaphorina citri",26.2708333333333,18.1041666666667,22.2233333587646,14.6106662750244,36.984001159668,15.0566663742065,2,33.3642387390137,0,348
"Diaphorina citri",53.8125,10.6458333333333,8.59383296966553,7.80233335494995,22.2520008087158,4.01399993896484,691,17.2158489227295,166,10
"Diaphorina citri",48.8958333333333,79.2291666666666,3.68149995803833,12.6063327789307,27.8479995727539,-10.78600025177,316,31.0959300994873,59,661
"Diaphorina citri",26.6458333333333,-9.52083333333334,22.9183330535889,13.6639995574951,39.8639984130859,24.8953323364258,33,60.3022689819336,10,480
"Diaphorina citri",50.0625,23.9375,7.31516647338867,8.63633346557617,22.7840003967285,-1.50266671180725,669,37.1917762756348,113,253
"Diaphorina citri",-29.5625,-62.9791666666667,19.6019992828369,13.6780004501343,32.9000015258789,13.3306674957275,836,67.1138763427734,47,83
"Diaphorina citri",-4.97916666666666,30.5625,22.0319995880127,11.5219993591309,30.431999206543,21.3040008544922,1030,87.4755325317383,39,1101
"Diaphorina citri",-14.6875,-63.4375,25.7228336334229,10.4356670379639,32.8320007324219,24.0833339691162,1402,66.7819366455078,122,197
"Diaphorina citri",-26.7291666666667,-50.1458333333333,16.7653331756592,11.2593336105347,26.7679996490479,12.9340000152588,1562,18.6373443603516,336,707
"Diaphorina citri",27.1041666666667,15.0625,21.2999992370605,14.3286666870117,36.7560005187988,29.0480003356934,16,55.8290519714355,6,478
"Diaphorina citri",19.6875,0.354166666666657,28.4953327178955,14.1700000762939,42.6879997253418,22.2173328399658,73,133.858459472656,1,423
"Diaphorina citri",10.9791666666667,2.85416666666666,27.4986667633057,12.8540000915527,38.2319984436035,25.6219997406006,987,110.673149108887,3,288
"Diaphorina citri",26.3541666666667,111.229166666667,17.7448329925537,7.36633348464966,32.4519996643066,9.43933296203613,1399,51.3160552978516,190,226
"Diaphorina citri",20.6041666666667,-10.7708333333333,27.3610000610352,14.6459999084473,42.2000007629395,27.2186660766602,39,105.763450622559,3,391
"Diaphorina citri",48.1875,28.0208333333333,8.4243335723877,10.0179996490479,25.2880001068115,-1.17533338069916,592,41.3141975402832,103,197
"Diaphorina citri",-6.9375,13.0208333333333,25.6615009307861,8.79166698455811,32.3440017700195,23.1706657409668,776,91.2027359008789,7,117
"Diaphorina citri",22.2291666666667,-3.39583333333334,29.683666229248,16.3253345489502,46.3840026855469,22.0753326416016,13,80.4713363647461,0,186
"Diaphorina citri",44.0208333333333,5.47916666666666,9.62566661834717,10.2600002288818,25.3959999084473,17.703332901001,995,25.6814670562744,250,983
"Diaphorina citri",35.0208333333333,-105.145833333333,11.6101665496826,17.4750003814697,31.4599990844727,3.69533348083496,341,67.6705169677734,40,1756
"Diaphorina citri",19.2708333333333,75.7291666666667,26.6686668395996,13.6053333282471,40.7919998168945,25.2266674041748,744,115.602882385254,26,458
"Diaphorina citri",52.5625,70.4375,1.47133338451385,11.2453336715698,25.3959999084473,-13.9553337097168,312,51.5382537841797,44,393
"Diaphorina citri",40.9791666666667,-89.1458333333333,10.018666267395,11.8493337631226,29.6000003814697,-3.76000022888184,934,28.5179386138916,138,216
"Diaphorina citri",28.3541666666667,-97.1458333333333,21.5205001831055,10.7343330383301,33.7439994812012,15.1579999923706,953,42.1047325134277,162,17
"Diaphorina citri",36.3958333333333,-103.770833333333,10.0901670455933,17.0536670684814,30.1840000152588,0.421333223581314,416,75.4156188964844,26,1909
"Diaphorina citri",47.1041666666667,1.85416666666666,11.3608331680298,9.80366611480713,26.1160011291504,18.8293342590332,704,11.2617111206055,178,122
"Diaphorina citri",26.8125,94.6458333333333,23.7231674194336,9.94766616821289,32.2999992370605,18.4120006561279,2361,79.2831802368164,84,103
"Diaphorina citri",12.1458333333333,-15.3958333333333,26.5375003814697,12.4790000915527,36.1720008850098,25.9406661987305,1498,137.898468017578,3,27
"Diaphorina citri",16.1875,26.5625,24.5756664276123,16.4693336486816,37.5879974365234,19.6946659088135,105,178.993667602539,0,744
"Diaphorina citri",18.8125,78.2708333333333,27.2838325500488,12.1963329315186,42.0799980163574,23.1679992675781,1014,126.782073974609,24,365
"Diaphorina citri",47.3541666666667,13.1875,7.12783336639404,9.98700046539307,22.0839996337891,-0.187333300709724,1233,37.3641624450684,211,804
"Diaphorina citri",29.2291666666667,58.8541666666667,23.7258338928223,13.5403337478638,39.6640014648438,32.9173316955566,143,94.3268280029297,72,610
"Diaphorina citri",53.4375,46.6041666666667,4.13266658782959,9.88533306121826,25.7159996032715,-4.56733322143555,548,25.5895233154297,111,289
"Diaphorina citri",30.6041666666667,8.0625,24.0763339996338,14.8793334960938,43.5,34.5233345031738,31,56.3923530578613,11,215
"Diaphorina citri",-14.3125,-63.0625,25.666332244873,10.6339998245239,32.7519989013672,24.1853332519531,1360,70.0089340209961,102,183
